Año,Cilindrada,Kilómetros,Marca,Modelo,Placa,Puertas,Tipo de combustible,Unnamed: 0,Versión,precio,url_imagenes
2006.0,,95.000 km,Chevrolet,Optra,Xxxxx0,4.0,Gasolina,0,1.4,18.900.000,"['https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_677778-MCO32508382641_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_642407-MCO32405396949_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_690222-MCO32405420188_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_946169-MCO32405427573_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_912398-MCO32405416219_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_903248-MCO32405412297_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_877598-MCO32405409822_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_663879-MCO32405396473_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_820383-MCO32405396480_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_707625-MCO32405409835_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_935919-MCO32405396975_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_723661-MCO32405412326_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_758344-MCO32405396484_102019-F.jpg', 'https://http2.mlstatic.com/chevrolet-optra-14-D_NQ_NP_968935-MCO32405427600_102019-F.jpg']"
2020.0,,0 km,Kia,NEW SPORTAGE,******,5.0,Gasolina,0,DESIRE,87.490.000,"['https://http2.mlstatic.com/kia-sportage-all-new-2020-ultimas-unidades-D_NQ_NP_682307-MCO32057894891_092019-F.jpg', 'https://http2.mlstatic.com/kia-sportage-new-D_NQ_NP_771472-MCO30451072164_052019-F.jpg', 'https://http2.mlstatic.com/sportage-new-kia-D_NQ_NP_863054-MCO30451030932_052019-F.jpg', 'https://http2.mlstatic.com/kia-sportage-all-new-2020-ultimas-unidades-D_NQ_NP_752589-MCO30451045500_052019-F.jpg', 'https://http2.mlstatic.com/kia-sportage-new-D_NQ_NP_891953-MCO30451060873_052019-F.jpg', 'https://http2.mlstatic.com/sportage-new-kia-D_NQ_NP_802151-MCO30451063372_052019-F.jpg', 'https://http2.mlstatic.com/kia-sportage-all-new-2020-ultimas-unidades-D_NQ_NP_609900-MCO30451057883_052019-F.jpg', 'https://http2.mlstatic.com/kia-sportage-new-D_NQ_NP_632919-MCO30451030974_052019-F.jpg', 'https://http2.mlstatic.com/sportage-new-kia-D_NQ_NP_862247-MCO30451063875_052019-F.jpg', 'https://http2.mlstatic.com/kia-sportage-all-new-2020-ultimas-unidades-D_NQ_NP_634922-MCO30354711556_052019-F.jpg', 'https://http2.mlstatic.com/kia-sportage-new-D_NQ_NP_925257-MCO30354319468_052019-F.jpg', 'https://http2.mlstatic.com/sportage-new-kia-D_NQ_NP_752782-MCO30451029470_052019-F.jpg', 'https://http2.mlstatic.com/kia-sportage-all-new-2020-ultimas-unidades-D_NQ_NP_819383-MCO30451057945_052019-F.jpg', 'https://http2.mlstatic.com/kia-sportage-new-D_NQ_NP_817573-MCO30451171962_052019-F.jpg']"
2013.0,,76.000 km,Toyota,Prado,xxx000,3.0,Gasolina,0,VERSION SUMO TXL,93.400.000,"['https://http2.mlstatic.com/toyota-prado-version-sumo-txl-D_NQ_NP_903641-MCO32810606987_112019-F.jpg', 'https://http2.mlstatic.com/toyota-prado-version-sumo-txl-D_NQ_NP_788959-MCO32810645019_112019-F.jpg', 'https://http2.mlstatic.com/toyota-prado-version-sumo-txl-D_NQ_NP_737710-MCO32810641563_112019-F.jpg', 'https://http2.mlstatic.com/toyota-prado-version-sumo-txl-D_NQ_NP_860035-MCO32810606996_112019-F.jpg', 'https://http2.mlstatic.com/toyota-prado-version-sumo-txl-D_NQ_NP_958070-MCO32810606999_112019-F.jpg', 'https://http2.mlstatic.com/toyota-prado-version-sumo-txl-D_NQ_NP_614750-MCO32810636635_112019-F.jpg', 'https://http2.mlstatic.com/toyota-prado-version-sumo-txl-D_NQ_NP_677529-MCO32810645034_112019-F.jpg', 'https://http2.mlstatic.com/toyota-prado-version-sumo-txl-D_NQ_NP_699799-MCO32810615401_112019-F.jpg']"
1998.0,1600 cc,154.000 km,Nissan,Ad Wagon,BKE-313,5.0,Gasolina,0,Ad Wagon,9.800.000,"['https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_819155-MCO32910175460_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_610707-MCO32910180329_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_875503-MCO32910180334_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_895042-MCO32910190540_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_606773-MCO32910190545_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_628969-MCO32910192045_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_768385-MCO32910190563_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_962601-MCO32910248676_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_912059-MCO32910251584_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_803706-MCO32910192058_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_949855-MCO32910245270_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_991703-MCO32910245290_112019-F.jpg', 'https://http2.mlstatic.com/nissan-ad-wagon-D_NQ_NP_851986-MCO32910245294_112019-F.jpg']"
2010.0,3000 cc,80.000 km,Mercedes-Benz,Clase GLK,rzw964,5.0,Gasolina,0,GLK 4MATIC FULL,57.000.000,"['https://http2.mlstatic.com/mercedes-benz-glk-300-full-equipo-D_NQ_NP_679816-MCO32892486146_112019-F.jpg', 'https://http2.mlstatic.com/mercedes-benz-glk-D_NQ_NP_978809-MCO32892489129_112019-F.jpg', 'https://http2.mlstatic.com/benz-glk-mercedes-D_NQ_NP_882927-MCO32892477894_112019-F.jpg', 'https://http2.mlstatic.com/mercedes-benz-glk-300-full-equipo-D_NQ_NP_690273-MCO32892491666_112019-F.jpg', 'https://http2.mlstatic.com/mercedes-benz-glk-D_NQ_NP_607183-MCO32892477948_112019-F.jpg', 'https://http2.mlstatic.com/benz-glk-mercedes-D_NQ_NP_670564-MCO32892499628_112019-F.jpg', 'https://http2.mlstatic.com/mercedes-benz-glk-300-full-equipo-D_NQ_NP_626477-MCO32892489341_112019-F.jpg', 'https://http2.mlstatic.com/mercedes-benz-glk-D_NQ_NP_689130-MCO32892507974_112019-F.jpg', 'https://http2.mlstatic.com/benz-glk-mercedes-D_NQ_NP_621232-MCO32892533126_112019-F.jpg', 'https://http2.mlstatic.com/mercedes-benz-glk-300-full-equipo-D_NQ_NP_905060-MCO32892522820_112019-F.jpg', 'https://http2.mlstatic.com/mercedes-benz-glk-D_NQ_NP_704447-MCO32892513471_112019-F.jpg', 'https://http2.mlstatic.com/benz-glk-mercedes-D_NQ_NP_799191-MCO32892525391_112019-F.jpg', 'https://http2.mlstatic.com/mercedes-benz-glk-300-full-equipo-D_NQ_NP_712162-MCO32892548529_112019-F.jpg', 'https://http2.mlstatic.com/mercedes-benz-glk-D_NQ_NP_641949-MCO32893387632_112019-F.jpg']"
2008.0,,105.000 km,BMW,Serie 3,CXE-228,4.0,Gasolina,0,320 i E90 AT 2000cc AA AB TC,36.000.000,"['https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_948456-MCO32679353894_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_809614-MCO32679353904_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_894838-MCO32679327265_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_887485-MCO32679355693_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_678038-MCO32679352496_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_764089-MCO32679359005_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_710817-MCO32679359096_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_682751-MCO32679355724_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_706204-MCO32679359022_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_604036-MCO32679355741_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_815960-MCO32679359052_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_719327-MCO32679360004_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_857408-MCO32679305957_102019-F.jpg', 'https://http2.mlstatic.com/bmw-serie-3-320-i-e90-at-2000cc-aa-ab-tc-D_NQ_NP_880507-MCO32679307493_102019-F.jpg']"
2005.0,,210.000 km,Renault,Twingo,CLC358,3.0,Gasolina,0,Authentique,9.200.000,"['https://http2.mlstatic.com/renault-twingo-authentique-D_NQ_NP_948151-MCO32262329585_092019-F.jpg', 'https://http2.mlstatic.com/renault-twingo-authentique-D_NQ_NP_908161-MCO32262312290_092019-F.jpg', 'https://http2.mlstatic.com/renault-twingo-authentique-D_NQ_NP_725522-MCO32262304867_092019-F.jpg', 'https://http2.mlstatic.com/renault-twingo-authentique-D_NQ_NP_984825-MCO32262294495_092019-F.jpg', 'https://http2.mlstatic.com/renault-twingo-authentique-D_NQ_NP_930921-MCO32262304870_092019-F.jpg']"
2015.0,2400 cc,61.500 km,Suzuki,Grand Vitara,ZZU396,5.0,Gasolina,0,SZ 2.4 MT,48.000.000,"['https://http2.mlstatic.com/suzuki-grand-vitara-sz-24-mt-D_NQ_NP_696219-MCO32789544331_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-D_NQ_NP_651894-MCO32789543361_112019-F.jpg', 'https://http2.mlstatic.com/grand-vitara-suzuki-D_NQ_NP_970215-MCO32789544342_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-sz-24-mt-D_NQ_NP_960242-MCO32789540957_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-D_NQ_NP_985731-MCO32789546833_112019-F.jpg', 'https://http2.mlstatic.com/grand-vitara-suzuki-D_NQ_NP_927007-MCO32789557090_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-sz-24-mt-D_NQ_NP_964238-MCO32789544373_112019-F.jpg', 'https://http2.mlstatic.com/suzuki-grand-vitara-D_NQ_NP_738733-MCO32789551705_112019-F.jpg']"
2015.0,,84.000 km,Suzuki,Swift,IAY235,,Gasolina,0,MT 1200CC AA ABS,26.490.000,"['https://http2.mlstatic.com/suzuki-swift-D_NQ_NP_965982-MLA30037186860_042019-F.jpg', 'https://http2.mlstatic.com/suzuki-swift-D_NQ_NP_843456-MCO28988599199_122018-F.jpg', 'https://http2.mlstatic.com/suzuki-swift-D_NQ_NP_928863-MCO28988591802_122018-F.jpg', 'https://http2.mlstatic.com/suzuki-swift-D_NQ_NP_703330-MCO28988585404_122018-F.jpg', 'https://http2.mlstatic.com/suzuki-swift-D_NQ_NP_914384-MCO28988583903_122018-F.jpg', 'https://http2.mlstatic.com/suzuki-swift-D_NQ_NP_949547-MCO28988588851_122018-F.jpg']"
1999.0,,418.781 km,Mitsubishi,L200,XXX475,4.0,Gasolina,0,L200,26.000.000,"['https://http2.mlstatic.com/mitsubishi-advancer-l200-1999-D_NQ_NP_625973-MCO30917365703_052019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-advancer-l200-1999-D_NQ_NP_701832-MCO30917365691_052019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-advancer-l200-1999-D_NQ_NP_605082-MCO30917343404_052019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-advancer-l200-1999-D_NQ_NP_688661-MCO30917339445_052019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-advancer-l200-1999-D_NQ_NP_961098-MCO30917373587_052019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-advancer-l200-1999-D_NQ_NP_858939-MCO30917331475_052019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-advancer-l200-1999-D_NQ_NP_747943-MCO30917367165_052019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-advancer-l200-1999-D_NQ_NP_628510-MCO30917369673_052019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-advancer-l200-1999-D_NQ_NP_960293-MCO30917386511_052019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-advancer-l200-1999-D_NQ_NP_615502-MCO30917370635_052019-F.jpg']"
2004.0,,117.781 km,Mitsubishi,Montero,BOD-278,2.0,Gasolina,0,V11 VNA,30.000.000,"['https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_609875-MCO32966486188_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_926541-MCO32966478868_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_971628-MCO32966481332_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_776236-MCO32966486222_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_606612-MCO32966483791_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_629489-MCO32966483799_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_693850-MCO32966483805_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_724384-MCO32966478924_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_854091-MCO32966567825_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_631855-MCO32966576087_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_826207-MCO32966573243_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_739306-MCO32966564940_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_631617-MCO32966573225_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v11-vna-D_NQ_NP_903696-MCO32966565490_112019-F.jpg']"
2005.0,3000 cc,159.000 km,Mitsubishi,Montero,FBQ-573,3.0,Gasolina,0,V6 3.0,35.900.000,"['https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_620969-MCO32902744980_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_749914-MCO32902751299_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_896908-MCO32902743480_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_788673-MCO32902743492_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_733100-MCO32902745992_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_781057-MCO32902751320_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_964046-MCO32902745998_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_716434-MCO32902763504_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_942102-MCO32902764504_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_820456-MCO32902743473_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_722522-MCO32902749393_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_691474-MCO32902763519_112019-F.jpg', 'https://http2.mlstatic.com/mitsubishi-montero-v6-30-D_NQ_NP_977074-MCO32902744985_112019-F.jpg']"
2015.0,1400 cc,67.000 km,Chevrolet,Sail,ZZU 087,4.0,Gasolina,0,LTZ FE,23.600.000,"['https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_633468-MCO32860138779_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_975831-MCO32860146706_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_669649-MCO32860148666_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_920195-MCO32860112468_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_933107-MCO32860156049_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_869691-MCO32860146697_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_670775-MCO32860148648_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_797552-MCO32860138735_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_890036-MCO32860126362_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_829523-MCO32860132806_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_852174-MCO32860112460_112019-F.jpg', 'https://http2.mlstatic.com/chevrolet-sail-ltz-fe-D_NQ_NP_925190-MCO32860138733_112019-F.jpg']"
2016.0,1999 cc,42.800 km,Ford,Fusion,8,4.0,Gasolina,0,FORD FUSION TITANIUM SEDAN AUTOMATICO 2000CC CON TECHO,56.990.000,"['https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_762735-MCO31995442632_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_783605-MCO31995448088_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_859448-MCO31995433807_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_851600-MCO31995455534_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_931880-MCO31995423452_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_677389-MCO31995424931_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_642199-MCO31995419999_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_948842-MCO31995433775_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_845041-MCO31995433783_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_839589-MCO31995424952_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_976535-MCO31995439191_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_667230-MCO31995442164_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_738188-MCO31995430841_082019-F.jpg', 'https://http2.mlstatic.com/ford-fusion-titanium-sedan-automatico-2000cc-turbo-D_NQ_NP_710761-MCO31995448107_082019-F.jpg']"
2009.0,2000 cc,79.000 km,Kia,Carens,DDG086,5.0,Gasolina,0,EX,29.000.000,"['https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_858817-MCO32947259845_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_925034-MCO32947262327_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_674847-MCO32947269018_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_671166-MCO32947261473_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_958839-MCO32947262850_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_937791-MCO32947262869_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_910685-MCO32947262403_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_898511-MCO32947261489_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_787411-MCO32947391449_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_996007-MCO32947399329_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_649711-MCO32947401293_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_881164-MCO32947402780_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_739268-MCO32947401318_112019-F.jpg', 'https://http2.mlstatic.com/kia-carens-ex-D_NQ_NP_853852-MCO32947412027_112019-F.jpg']"
2019.0,,0 km,Land Rover,Discovery,0,4.0,Gasolina,0,Sport SE,190.900.000,"['https://http2.mlstatic.com/discovery-sport-se-D_NQ_NP_677738-MCO31978699666_082019-F.jpg', 'https://http2.mlstatic.com/discovery-sport-se-D_NQ_NP_619497-MCO31970544087_082019-F.jpg', 'https://http2.mlstatic.com/discovery-sport-se-D_NQ_NP_815826-MCO31979867808_082019-F.jpg', 'https://http2.mlstatic.com/discovery-sport-se-D_NQ_NP_909223-MCO31979871179_082019-F.jpg', 'https://http2.mlstatic.com/discovery-sport-se-D_NQ_NP_664130-MCO31979846845_082019-F.jpg', 'https://http2.mlstatic.com/discovery-sport-se-D_NQ_NP_611579-MCO31979881075_082019-F.jpg', 'https://http2.mlstatic.com/discovery-sport-se-D_NQ_NP_762540-MCO31979855467_082019-F.jpg', 'https://http2.mlstatic.com/discovery-sport-se-D_NQ_NP_708368-MCO31979871311_082019-F.jpg']"
1995.0,1600 cc,110.094 km,Mazda,ALLEGRO,BGH311,5.0,Gasolina,0,323H6M MT 1600CC TC,10.900.000,"['https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_620733-MCO32906274303_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_887648-MCO32906296115_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_949389-MCO32906274334_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_795725-MCO32906273877_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_867246-MCO32906286327_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_620471-MCO32906286355_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_984404-MCO32906286380_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_607610-MCO32906285914_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_896893-MCO32906287948_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_831461-MCO32906296021_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_612760-MCO32906289486_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_873526-MCO32906297612_112019-F.jpg', 'https://http2.mlstatic.com/mazda-323h6m-allegro-mt-1600cc-tc-D_NQ_NP_628432-MCO32906296201_112019-F.jpg']"
2009.0,1600 cc,69.432 km,Renault,Clio,CZX-767,4.0,Gasolina,0,II Authentique MT 1600CC AA,17.000.000,"['https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_610792-MCO32911326383_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_844999-MCO32911326868_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_605774-MCO32911346014_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_736116-MCO32911326377_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_888166-MCO32911326908_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_964316-MCO32911329752_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_661302-MCO32911326390_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_658459-MCO32911326933_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_684775-MCO32911340530_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_910191-MCO32911323980_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_920317-MCO32911326874_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_655302-MCO32911346567_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_930008-MCO32911341515_112019-F.jpg', 'https://http2.mlstatic.com/renault-clio-ii-authentique-mt-1600cc-aa-D_NQ_NP_835362-MCO32911324423_112019-F.jpg']"
